sku,nome,data_venda,quantidade,receita,categoria,estoque_atual,estoque_minimo
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-04-06,70,2945.55,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-05-09,93,4004.50,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-06-14,181,6814.61,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-07-05,63,2384.95,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-08-17,110,4157.83,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-09-26,84,3432.44,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-10-14,211,7365.55,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-11-09,157,6264.72,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-12-14,57,2137.23,Indústria Têxtil,1571,112
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-01-24,21,899.54,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-02-19,99,3761.61,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-03-25,124,5195.79,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-04-16,168,7491.74,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-05-27,70,2680.25,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-06-19,148,6201.89,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-07-12,53,2212.89,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-08-27,67,2618.82,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-09-27,206,7505.91,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-10-23,53,2412.60,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-11-13,102,4455.57,Indústria Têxtil,689,60
TXT-0083,"Lona Poliéster Resinado 220gsm Largura 2,00m",2024-12-19,224,8103.81,Indústria Têxtil,689,60
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-01-16,203,22496.16,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-02-06,102,11023.96,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-03-28,171,17299.51,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-04-20,114,11264.13,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-05-04,76,7616.21,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-06-12,64,6056.26,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-07-28,156,16511.11,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-08-06,81,8937.71,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-09-25,77,8584.16,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-10-13,119,12659.56,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-11-22,67,6488.87,Indústria Têxtil,1187,82
TXT-0084,"Feltro Linho Tingido 180gsm Largura 1,80m",2024-12-18,156,16514.12,Indústria Têxtil,1187,82
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-01-23,112,6975.88,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-02-21,233,17040.44,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-03-18,235,15482.59,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-04-08,47,3057.03,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-05-23,201,15465.17,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-06-16,159,9966.62,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-07-04,94,6409.83,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-08-06,172,11678.49,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-09-21,186,14134.47,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-10-07,198,14007.79,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-11-08,90,5826.08,Indústria Têxtil,523,174
TXT-0085,"Gorgorão Juta Impermeável 180gsm Largura 1,80m",2024-12-22,81,5435.29,Indústria Têxtil,523,174
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-01-11,136,6408.45,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-02-08,179,8097.60,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-03-14,208,8320.28,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-04-24,145,5873.26,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-05-19,128,5808.03,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-06-08,165,7519.88,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-07-25,147,6988.57,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-08-03,114,4553.78,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-09-28,65,3009.09,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-10-17,29,1160.12,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-11-26,139,6407.28,Indústria Têxtil,942,139
TXT-0086,"Renda Poliéster Tingido 120gsm Largura 1,40m",2024-12-23,126,5022.33,Indústria Têxtil,942,139
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-01-08,13,756.21,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-02-07,129,6822.83,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-03-02,128,7803.79,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-04-25,220,13673.21,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-05-04,78,4581.36,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-06-14,216,12517.67,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-07-18,239,14641.56,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-08-18,237,12566.20,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-09-24,78,4623.56,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-10-04,41,2669.90,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-11-10,109,6790.93,Indústria Têxtil,1149,152
TXT-0087,"Gorgorão Linho Cru 220gsm Largura 2,00m",2024-12-19,204,11280.82,Indústria Têxtil,1149,152
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-01-25,121,12002.92,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-02-11,172,16546.54,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-03-05,199,20649.73,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-04-27,170,15867.67,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-05-27,187,18077.07,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-06-25,111,10474.44,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-07-27,56,5838.78,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-08-15,43,4646.16,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-09-19,228,24971.49,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-10-21,238,23031.40,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-11-07,109,11976.96,Indústria Têxtil,426,142
TXT-0088,"Sarja Viscose Tingido 220gsm Largura 2,00m",2024-12-09,137,15142.78,Indústria Têxtil,426,142
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-01-03,178,6314.74,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-02-21,113,4660.04,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-03-13,191,7114.50,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-04-15,30,1213.23,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-05-15,180,6238.20,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-06-22,235,9344.32,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-07-07,92,3362.95,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-08-04,16,566.85,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-09-13,35,1262.07,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-10-26,205,8192.32,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-11-04,110,4615.00,Indústria Têxtil,468,61
TXT-0089,"Gorgorão Viscose Cru 120gsm Largura 1,40m",2024-12-08,153,6159.52,Indústria Têxtil,468,61
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-01-24,157,7798.63,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-02-25,28,1453.44,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-03-08,77,4829.28,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-04-07,129,7993.00,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-05-14,221,12354.82,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-06-26,60,3750.51,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-07-09,144,8675.98,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-08-10,19,1152.93,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-09-18,212,12468.73,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-10-03,194,9712.56,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-11-03,229,12649.62,Indústria Têxtil,794,200
TXT-0090,"Brim Denim Tingido 180gsm Largura 1,80m",2024-12-20,63,3132.72,Indústria Têxtil,794,200
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-01-09,240,14641.68,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-02-04,110,5833.09,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-03-10,156,9773.61,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-04-19,177,11097.86,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-05-25,14,750.16,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-06-10,175,11603.34,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-07-06,236,15693.40,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-08-05,143,8761.22,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-09-14,226,13357.32,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-10-04,111,7388.06,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-11-02,199,13390.49,Indústria Têxtil,1159,154
TXT-0091,"Brim Juta Cru 220gsm Largura 2,00m",2024-12-20,162,8661.08,Indústria Têxtil,1159,154
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-01-10,44,3624.75,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-02-28,205,17250.59,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-03-17,237,22835.07,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-04-11,85,7827.86,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-05-05,23,1940.07,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-06-07,27,2408.69,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-07-23,130,12007.00,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-08-22,32,2898.09,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-09-19,33,2780.52,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-10-18,105,8500.55,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-11-11,209,18904.12,Indústria Têxtil,502,94
TXT-0092,"Malha Poliamida Impermeável 220gsm Largura 2,00m",2024-12-28,187,18611.13,Indústria Têxtil,502,94
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-01-26,134,9615.33,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-02-05,208,17332.55,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-03-19,182,13750.88,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-04-28,217,15145.94,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-05-05,85,7418.12,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-06-22,230,15999.49,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-07-17,150,12786.83,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-08-03,82,5845.38,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-09-05,223,17830.21,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-10-28,169,12734.28,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-11-05,240,18958.37,Indústria Têxtil,486,121
TXT-0093,"Gorgorão Modal Resinado 180gsm Largura 1,80m",2024-12-23,27,2285.51,Indústria Têxtil,486,121
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-01-20,62,1316.82,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-02-16,225,4291.53,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-03-16,105,1896.11,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-04-14,56,1093.21,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-05-08,149,3037.47,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-06-03,17,356.92,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-07-16,85,1663.13,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-08-04,176,3751.45,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-09-04,208,4033.45,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-10-10,51,910.14,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-11-05,38,695.84,Indústria Têxtil,446,126
TXT-0094,"Malha Poliéster Estampado 260gsm Largura 2,20m",2024-12-02,27,540.41,Indústria Têxtil,446,126
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-01-03,93,5380.55,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-02-02,113,7197.32,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-03-14,177,10152.48,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-04-03,112,7049.20,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-05-27,96,5730.58,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-06-11,52,3440.87,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-07-16,197,11683.01,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-08-03,8,453.13,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-09-12,80,4959.60,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-10-26,24,1653.37,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-11-15,157,9869.22,Indústria Têxtil,1576,162
TXT-0095,"Gorgorão Modal Impermeável 150gsm Largura 1,60m",2024-12-23,165,9693.85,Indústria Têxtil,1576,162
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-01-17,240,23429.37,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-02-13,162,15504.15,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-03-19,161,15160.75,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-04-02,15,1468.23,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-05-19,168,17839.18,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-06-11,118,11792.93,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-07-22,110,10323.29,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-08-12,207,20964.73,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-09-05,226,25638.30,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-10-15,171,18259.06,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-11-15,47,4624.54,Indústria Têxtil,886,129
TXT-0096,"Gorgorão Modal Estampado 180gsm Largura 1,80m",2024-12-05,202,21209.94,Indústria Têxtil,886,129
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-01-13,101,2111.61,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-02-13,231,4805.28,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-03-01,177,3718.14,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-04-10,227,6041.50,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-05-09,36,924.32,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-06-01,217,4985.10,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-07-21,115,2967.73,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-08-09,18,456.73,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-09-17,121,3063.58,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-10-04,232,4822.21,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-11-21,216,5004.92,Indústria Têxtil,1338,108
TXT-0097,"Brim Viscose Tingido 120gsm Largura 1,40m",2024-12-18,161,3397.30,Indústria Têxtil,1338,108
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-01-09,213,16978.82,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-02-16,42,3173.93,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-03-01,128,9367.51,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-04-07,136,10741.10,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-05-04,97,7930.90,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-06-22,49,3342.79,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-07-05,149,10187.12,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-08-06,150,10274.79,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-09-01,145,10262.24,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-10-11,229,15688.40,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-11-07,99,8332.63,Indústria Têxtil,906,148
TXT-0098,"Malha Denim Tingido 220gsm Largura 2,00m",2024-12-19,160,11381.55,Indústria Têxtil,906,148
